No.,Time,Source,Destination,Protocol,Length,Info
76264,1652.063371,172.27.224.250,172.27.224.251,TCP,60,"502  >  54840 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
76265,1652.063373,172.27.224.251,172.27.224.250,TCP,60,54840  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
76266,1652.064505,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
76267,1652.064749,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
76268,1652.065002,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
76269,1652.065258,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
76270,1652.065498,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
76271,1652.065746,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
76272,1652.065999,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
76273,1652.066248,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
76274,1652.066495,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
76275,1652.066743,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
76276,1652.06699,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
76277,1652.067244,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
76278,1652.074789,172.27.224.250,172.27.224.251,TCP,60,502  >  54840 [ACK] Seq=1 Ack=7 Win=8712 Len=0
76279,1652.085459,172.27.224.250,172.27.224.251,TCP,60,502  >  54840 [ACK] Seq=1 Ack=13 Win=8707 Len=0
76280,1652.086284,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
76281,1652.135199,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76282,1652.288486,172.27.224.251,172.27.224.250,TCP,60,54840  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
76283,1653.503438,172.27.224.251,172.27.224.250,TCP,60,"54840  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
76284,1653.513223,172.27.224.250,172.27.224.251,TCP,60,502  >  54840 [ACK] Seq=13 Ack=14 Win=8712 Len=0
76285,1653.514442,172.27.224.250,172.27.224.251,TCP,60,"502  >  54840 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
76286,1653.514459,172.27.224.251,172.27.224.250,TCP,60,54840  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
76287,1653.514626,172.27.224.250,172.27.224.251,TCP,60,"502  >  54840 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
76288,1653.523211,172.27.224.250,172.27.224.251,TCP,60,502  >  54840 [RST] Seq=14 Win=0 Len=0
76289,1654.135172,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76290,1654.951254,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
76291,1654.953123,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76292,1654.953135,172.27.224.251,172.27.224.250,TCP,60,54841  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
76293,1654.963373,172.27.224.250,172.27.224.251,TCP,60,"502  >  54841 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
76294,1654.963386,172.27.224.251,172.27.224.250,TCP,60,54841  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
76295,1654.963967,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
76296,1654.964211,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
76297,1654.964459,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
76298,1654.96471,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
76299,1654.964963,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
76300,1654.965209,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
76301,1654.965455,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
76302,1654.965706,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
76303,1654.965958,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
76304,1654.966205,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
76305,1654.966452,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
76306,1654.966702,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
76307,1654.975867,172.27.224.250,172.27.224.251,TCP,60,502  >  54841 [ACK] Seq=1 Ack=7 Win=8712 Len=0
76308,1654.984211,172.27.224.250,172.27.224.251,TCP,60,502  >  54841 [ACK] Seq=1 Ack=13 Win=8707 Len=0
76309,1654.985015,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
76310,1655.187278,172.27.224.251,172.27.224.250,TCP,60,54841  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
76311,1656.135187,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76312,1656.402919,172.27.224.251,172.27.224.250,TCP,60,"54841  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
76313,1656.413306,172.27.224.250,172.27.224.251,TCP,60,502  >  54841 [ACK] Seq=13 Ack=14 Win=8712 Len=0
76314,1656.414467,172.27.224.250,172.27.224.251,TCP,60,"502  >  54841 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
76315,1656.414478,172.27.224.251,172.27.224.250,TCP,60,54841  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
76316,1656.414662,172.27.224.250,172.27.224.251,TCP,60,"502  >  54841 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
76317,1656.42323,172.27.224.250,172.27.224.251,TCP,60,502  >  54841 [RST] Seq=14 Win=0 Len=0
76318,1657.851765,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
76319,1657.853158,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76320,1657.853173,172.27.224.251,172.27.224.250,TCP,60,54842  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
76321,1657.863415,172.27.224.250,172.27.224.251,TCP,60,"502  >  54842 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
76322,1657.863427,172.27.224.251,172.27.224.250,TCP,60,54842  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
76323,1657.864487,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
76324,1657.864739,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
76325,1657.864985,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
76326,1657.865233,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
76327,1657.865481,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
76328,1657.865742,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
76329,1657.865984,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
76330,1657.866232,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
76331,1657.866481,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
76332,1657.866734,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
76333,1657.866982,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
76334,1657.86723,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
76335,1657.8759,172.27.224.250,172.27.224.251,TCP,60,502  >  54842 [ACK] Seq=1 Ack=7 Win=8712 Len=0
76336,1657.88429,172.27.224.250,172.27.224.251,TCP,60,502  >  54842 [ACK] Seq=1 Ack=13 Win=8707 Len=0
76337,1657.885104,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
76338,1658.087392,172.27.224.251,172.27.224.250,TCP,60,54842  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
76339,1658.135122,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76340,1659.303452,172.27.224.251,172.27.224.250,TCP,60,"54842  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
76341,1659.313357,172.27.224.250,172.27.224.251,TCP,60,502  >  54842 [ACK] Seq=13 Ack=14 Win=8712 Len=0
76342,1659.314174,172.27.224.250,172.27.224.251,TCP,60,"502  >  54842 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
76343,1659.31419,172.27.224.251,172.27.224.250,TCP,60,54842  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
76344,1659.314363,172.27.224.250,172.27.224.251,TCP,60,"502  >  54842 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
76345,1659.323281,172.27.224.250,172.27.224.251,TCP,60,502  >  54842 [RST] Seq=14 Win=0 Len=0
76346,1660.135122,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76347,1660.751223,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
76348,1660.753219,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76349,1660.753233,172.27.224.251,172.27.224.250,TCP,60,54843  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
76350,1660.763442,172.27.224.250,172.27.224.251,TCP,60,"502  >  54843 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
76351,1660.763452,172.27.224.251,172.27.224.250,TCP,60,54843  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
76352,1660.763948,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
76353,1660.764199,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
76354,1660.764441,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
76355,1660.764694,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
76356,1660.764942,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
76357,1660.765192,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
76358,1660.765443,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
76359,1660.765693,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
76360,1660.765941,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
76361,1660.766189,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
76362,1660.76644,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
76363,1660.766691,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
76364,1660.775799,172.27.224.250,172.27.224.251,TCP,60,502  >  54843 [ACK] Seq=1 Ack=7 Win=8712 Len=0
76365,1660.784266,172.27.224.250,172.27.224.251,TCP,60,502  >  54843 [ACK] Seq=1 Ack=13 Win=8707 Len=0
76366,1660.785087,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
76367,1660.987306,172.27.224.251,172.27.224.250,TCP,60,54843  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
76368,1662.135102,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76369,1662.202871,172.27.224.251,172.27.224.250,TCP,60,"54843  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
76370,1662.203336,172.27.224.250,172.27.224.251,TCP,60,502  >  54843 [ACK] Seq=13 Ack=14 Win=8712 Len=0
76371,1662.204541,172.27.224.250,172.27.224.251,TCP,60,"502  >  54843 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
76372,1662.204568,172.27.224.251,172.27.224.250,TCP,60,54843  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
76373,1662.204738,172.27.224.250,172.27.224.251,TCP,60,"502  >  54843 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
76374,1662.213321,172.27.224.250,172.27.224.251,TCP,60,502  >  54843 [RST] Seq=14 Win=0 Len=0
76375,1663.641401,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
76376,1663.643234,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76377,1663.643247,172.27.224.251,172.27.224.250,TCP,60,54844  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
76378,1663.653483,172.27.224.250,172.27.224.251,TCP,60,"502  >  54844 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
76379,1663.653498,172.27.224.251,172.27.224.250,TCP,60,54844  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
76380,1663.654127,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
76381,1663.654374,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
76382,1663.654622,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
76383,1663.654873,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
76384,1663.655123,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
76385,1663.655371,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
76386,1663.655619,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
76387,1663.655866,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
76388,1663.65612,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
76389,1663.656369,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
76390,1663.656617,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
76391,1663.656865,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
76392,1663.664988,172.27.224.250,172.27.224.251,TCP,60,502  >  54844 [ACK] Seq=1 Ack=7 Win=8712 Len=0
76393,1663.675569,172.27.224.250,172.27.224.251,TCP,60,502  >  54844 [ACK] Seq=1 Ack=13 Win=8707 Len=0
76394,1663.676421,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
76395,1663.878613,172.27.224.251,172.27.224.250,TCP,60,54844  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
76396,1664.13508,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76397,1665.093094,172.27.224.251,172.27.224.250,TCP,60,"54844  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
76398,1665.103357,172.27.224.250,172.27.224.251,TCP,60,502  >  54844 [ACK] Seq=13 Ack=14 Win=8712 Len=0
76399,1665.104611,172.27.224.250,172.27.224.251,TCP,60,"502  >  54844 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
76400,1665.104629,172.27.224.251,172.27.224.250,TCP,60,54844  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
76401,1665.104816,172.27.224.250,172.27.224.251,TCP,60,"502  >  54844 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
76402,1665.113334,172.27.224.250,172.27.224.251,TCP,60,502  >  54844 [RST] Seq=14 Win=0 Len=0
76403,1666.13514,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76404,1666.541949,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
76405,1666.543265,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76406,1666.5433,172.27.224.251,172.27.224.250,TCP,60,54845  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
76407,1666.553544,172.27.224.250,172.27.224.251,TCP,60,"502  >  54845 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
76408,1666.553547,172.27.224.251,172.27.224.250,TCP,60,54845  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
76409,1666.554669,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
76410,1666.554908,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
76411,1666.555159,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
76412,1666.555409,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
76413,1666.555659,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
76414,1666.555903,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
76415,1666.556157,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
76416,1666.556405,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
76417,1666.556656,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
76418,1666.5569,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
76419,1666.557155,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
76420,1666.557403,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
76421,1666.565845,172.27.224.250,172.27.224.251,TCP,60,502  >  54845 [ACK] Seq=1 Ack=7 Win=8712 Len=0
76422,1666.574358,172.27.224.250,172.27.224.251,TCP,60,502  >  54845 [ACK] Seq=1 Ack=13 Win=8707 Len=0
76423,1666.575155,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
76424,1666.777421,172.27.224.251,172.27.224.250,TCP,60,54845  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
76425,1667.993635,172.27.224.251,172.27.224.250,TCP,60,"54845  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
76426,1668.003399,172.27.224.250,172.27.224.251,TCP,60,502  >  54845 [ACK] Seq=13 Ack=14 Win=8712 Len=0
76427,1668.004612,172.27.224.250,172.27.224.251,TCP,60,"502  >  54845 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
76428,1668.004631,172.27.224.251,172.27.224.250,TCP,60,54845  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
76429,1668.004811,172.27.224.250,172.27.224.251,TCP,60,"502  >  54845 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
76430,1668.013411,172.27.224.250,172.27.224.251,TCP,60,502  >  54845 [RST] Seq=14 Win=0 Len=0
76431,1668.135011,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76432,1669.44145,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
76433,1669.443355,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76434,1669.443365,172.27.224.251,172.27.224.250,TCP,60,54846  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
76435,1669.453565,172.27.224.250,172.27.224.251,TCP,60,"502  >  54846 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
76436,1669.453568,172.27.224.251,172.27.224.250,TCP,60,54846  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
76437,1669.45414,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
76438,1669.454384,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
76439,1669.454634,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
76440,1669.454885,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
76441,1669.455133,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
76442,1669.455382,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
76443,1669.455628,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
76444,1669.455883,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
76445,1669.456131,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
76446,1669.456379,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
76447,1669.456627,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
76448,1669.456878,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
76449,1669.465076,172.27.224.250,172.27.224.251,TCP,60,502  >  54846 [ACK] Seq=1 Ack=7 Win=8712 Len=0
76450,1669.475635,172.27.224.250,172.27.224.251,TCP,60,502  >  54846 [ACK] Seq=1 Ack=13 Win=8707 Len=0
76451,1669.476466,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
76452,1669.67875,172.27.224.251,172.27.224.250,TCP,60,54846  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
76453,1670.135024,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
76454,1670.893098,172.27.224.251,172.27.224.250,TCP,60,"54846  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
76455,1670.893456,172.27.224.250,172.27.224.251,TCP,60,502  >  54846 [ACK] Seq=13 Ack=14 Win=8712 Len=0
